,state,gender,age,source,file,detail,duration
2741,hungry,,,wojiaoguodekai,602.wav,,14.0
2742,diaper,,,wojiaoguodekai,23.wav,,14.0
2743,silence,,,wojiaoguodekai,878.wav,,5.0
2744,hug,,,wojiaoguodekai,481.wav,,14.0
2745,hug,,,wojiaoguodekai,194.wav,,14.0
2746,silence,,,wojiaoguodekai,897.wav,,5.0
2747,awake,,,wojiaoguodekai,710.wav,,14.0
2748,hug,,,wojiaoguodekai,340.wav,,14.0
2749,awake,,,wojiaoguodekai,655.wav,,14.0
2750,hug,,,wojiaoguodekai,205.wav,,14.0
2751,hug,,,wojiaoguodekai,74.wav,,14.0
2752,hungry,,,wojiaoguodekai,593.wav,,14.0
2753,uncomfortable,,,wojiaoguodekai,439.wav,,14.0
2754,hungry,,,wojiaoguodekai,356.wav,,14.0
2755,awake,,,wojiaoguodekai,706.wav,,14.0
2756,diaper,,,wojiaoguodekai,213.wav,,14.0
2757,awake,,,wojiaoguodekai,643.wav,,14.0
2758,hug,,,wojiaoguodekai,62.wav,,14.0
2759,sleepy,,,wojiaoguodekai,839.wav,,14.0
2760,uncomfortable,,,wojiaoguodekai,585.wav,,14.0
2761,awake,,,wojiaoguodekai,751.wav,,14.0
2762,uncomfortable,,,wojiaoguodekai,301.wav,,14.0
2763,hungry,,,wojiaoguodekai,614.wav,,14.0
2764,uncomfortable,,,wojiaoguodekai,244.wav,,14.0
2765,hug,,,wojiaoguodekai,497.wav,,14.0
2766,hug,,,wojiaoguodekai,35.wav,,14.0
2767,sleepy,,,wojiaoguodekai,881.wav,,14.0
2768,hug,,,wojiaoguodekai,182.wav,,14.0
2769,hug,,,wojiaoguodekai,478.wav,,14.0
2770,hug,,,iFLYTEK,hug_46.wav,,32.4259375
2771,hug,,,iFLYTEK,hug_52.wav,,17.594920634920634
2772,hug,,,iFLYTEK,hug_85.wav,,17.856125
2773,hug,,,iFLYTEK,hug_91.wav,,15.7393125
2774,hug,,,iFLYTEK,hug_148.wav,,15.325125
2775,hug,,,iFLYTEK,hug_149.wav,,32.426
2776,hug,,,iFLYTEK,hug_90.wav,,15.3251875
2777,hug,,,iFLYTEK,hug_84.wav,,26.399375
2778,hug,,,iFLYTEK,hug_53.wav,,15.696
2779,hug,,,iFLYTEK,hug_47.wav,,24.159375
2780,hug,,,iFLYTEK,hug_79.wav,,17.026031746031745
2781,hug,,,iFLYTEK,hug_51.wav,,24.555125
2782,hug,,,iFLYTEK,hug_45.wav,,15.739375
2783,hug,,,iFLYTEK,hug_92.wav,,16.81
2784,hug,,,iFLYTEK,hug_86.wav,,16.0101875
2785,hug,,,iFLYTEK,hug_87.wav,,15.6850625
2786,hug,,,iFLYTEK,hug_93.wav,,26.3993125
2787,hug,,,iFLYTEK,hug_44.wav,,31.13725
2788,hug,,,iFLYTEK,hug_50.wav,,21.2810625
2789,hug,,,iFLYTEK,hug_78.wav,,15.1394375
2790,hug,,,iFLYTEK,hug_54.wav,,28.2121875
2791,hug,,,iFLYTEK,hug_40.wav,,16.3925625
2792,hug,,,iFLYTEK,hug_68.wav,,16.81
2793,hug,,,iFLYTEK,hug_97.wav,,15.807
2794,hug,,,iFLYTEK,hug_83.wav,,16.01
2795,hug,,,iFLYTEK,hug_82.wav,,17.594920634920634
2796,hug,,,iFLYTEK,hug_96.wav,,15.807
2797,hug,,,iFLYTEK,hug_69.wav,,15.2206875
2798,hug,,,iFLYTEK,hug_41.wav,,16.618
2799,hug,,,iFLYTEK,hug_55.wav,,19.3415
2800,hug,,,iFLYTEK,hug_43.wav,,15.3948125
2801,hug,,,iFLYTEK,hug_57.wav,,16.042
2802,hug,,,iFLYTEK,hug_80.wav,,18.7385
2803,hug,,,iFLYTEK,hug_94.wav,,16.010125
2804,hug,,,iFLYTEK,hug_159.wav,,15.818
2805,hug,,,iFLYTEK,hug_158.wav,,16.5384126984127
2806,hug,,,iFLYTEK,hug_95.wav,,15.928875
2807,hug,,,iFLYTEK,hug_81.wav,,16.3700625
2808,hug,,,iFLYTEK,hug_56.wav,,16.223375
2809,hug,,,iFLYTEK,hug_42.wav,,17.8026875
2810,hug,,,iFLYTEK,hug_19.wav,,18.006375
2811,hug,,,iFLYTEK,hug_25.wav,,33.0413125
2812,hug,,,iFLYTEK,hug_31.wav,,17.026031746031745
2813,hug,,,iFLYTEK,hug_7.wav,,16.042
2814,hug,,,iFLYTEK,hug_103.wav,,16.3925625
2815,hug,,,iFLYTEK,hug_117.wav,,15.3948125
2816,hug,,,iFLYTEK,hug_116.wav,,22.4769375
2817,hug,,,iFLYTEK,hug_102.wav,,17.554285714285715
2818,hug,,,iFLYTEK,hug_6.wav,,16.618
2819,hug,,,iFLYTEK,hug_30.wav,,24.3221875
2820,hug,,,iFLYTEK,hug_24.wav,,15.5921875
2821,hug,,,iFLYTEK,hug_18.wav,,16.6828125
2822,hug,,,iFLYTEK,hug_32.wav,,24.5550625
2823,hug,,,iFLYTEK,hug_26.wav,,16.0914375
2824,hug,,,iFLYTEK,hug_4.wav,,25.135625
2825,hug,,,iFLYTEK,hug_128.wav,,15.185875
2826,hug,,,iFLYTEK,hug_114.wav,,25.588375
2827,hug,,,iFLYTEK,hug_100.wav,,15.243875
2828,hug,,,iFLYTEK,hug_101.wav,,17.4723125
2829,hug,,,iFLYTEK,hug_115.wav,,24.3221875
2830,hug,,,iFLYTEK,hug_129.wav,,33.04125
2831,hug,,,iFLYTEK,hug_5.wav,,16.0914375
2832,hug,,,iFLYTEK,hug_27.wav,,25.1471875
2833,hug,,,iFLYTEK,hug_33.wav,,15.7663125
2834,hug,,,iFLYTEK,hug_37.wav,,16.01
2835,hug,,,iFLYTEK,hug_23.wav,,18.7385
2836,hug,,,iFLYTEK,hug_1.wav,,14.976875
2837,hug,,,iFLYTEK,hug_111.wav,,16.5384126984127
2838,hug,,,iFLYTEK,hug_105.wav,,16.65
2839,hug,,,iFLYTEK,hug_139.wav,,16.439
2840,hug,,,iFLYTEK,hug_138.wav,,23.2315625
2841,hug,,,iFLYTEK,hug_104.wav,,21.153375
2842,hug,,,iFLYTEK,hug_110.wav,,24.2764375
2843,hug,,,iFLYTEK,hug_0.wav,,25.1355625
2844,hug,,,iFLYTEK,hug_22.wav,,15.0574375
2845,hug,,,iFLYTEK,hug_36.wav,,24.1593125
2846,hug,,,iFLYTEK,hug_20.wav,,21.153375
2847,hug,,,iFLYTEK,hug_34.wav,,15.836
2848,hug,,,iFLYTEK,hug_2.wav,,15.1858125
2849,hug,,,iFLYTEK,hug_106.wav,,17.8026875
2850,hug,,,iFLYTEK,hug_112.wav,,14.9768125
2851,hug,,,iFLYTEK,hug_113.wav,,15.98625
2852,hug,,,iFLYTEK,hug_107.wav,,24.4854375
2853,hug,,,iFLYTEK,hug_3.wav,,15.9861875
2854,hug,,,iFLYTEK,hug_35.wav,,17.554285714285715
2855,hug,,,iFLYTEK,hug_21.wav,,15.220625
2856,hug,,,iFLYTEK,hug_38.wav,,23.9629375
2857,hug,,,iFLYTEK,hug_10.wav,,24.3221875
2858,hug,,,iFLYTEK,hug_122.wav,,17.594920634920634
2859,hug,,,iFLYTEK,hug_136.wav,,15.6495
2860,hug,,,iFLYTEK,hug_137.wav,,16.426
2861,hug,,,iFLYTEK,hug_123.wav,,16.426
2862,hug,,,iFLYTEK,hug_11.wav,,17.2285
2863,hug,,,iFLYTEK,hug_39.wav,,27.4666875
2864,hug,,,iFLYTEK,hug_13.wav,,26.4846875
2865,hug,,,iFLYTEK,hug_109.wav,,15.139375
2866,hug,,,iFLYTEK,hug_135.wav,,25.1471875
2867,hug,,,iFLYTEK,hug_121.wav,,15.2903125
2868,hug,,,iFLYTEK,hug_120.wav,,16.49
2869,hug,,,iFLYTEK,hug_134.wav,,24.768
2870,hug,,,iFLYTEK,hug_108.wav,,27.466625
2871,hug,,,iFLYTEK,hug_12.wav,,15.6495625
2872,hug,,,iFLYTEK,hug_16.wav,,16.457142857142856
2873,hug,,,iFLYTEK,hug_8.wav,,15.243875
2874,hug,,,iFLYTEK,hug_130.wav,,18.0411875
2875,hug,,,iFLYTEK,hug_124.wav,,28.21225
2876,hug,,,iFLYTEK,hug_118.wav,,20.967625
2877,hug,,,iFLYTEK,hug_119.wav,,15.6959375
2878,hug,,,iFLYTEK,hug_125.wav,,20.9675625
2879,hug,,,iFLYTEK,hug_131.wav,,16.3700625
2880,hug,,,iFLYTEK,hug_9.wav,,17.594920634920634
2881,hug,,,iFLYTEK,hug_17.wav,,24.2764375
2882,hug,,,iFLYTEK,hug_15.wav,,20.805079365079365
2883,hug,,,iFLYTEK,hug_29.wav,,16.49
2884,hug,,,iFLYTEK,hug_127.wav,,15.3831875
2885,hug,,,iFLYTEK,hug_133.wav,,20.805079365079365
2886,hug,,,iFLYTEK,hug_132.wav,,23.2315625
2887,hug,,,iFLYTEK,hug_126.wav,,16.6828125
2888,hug,,,iFLYTEK,hug_28.wav,,16.450625
2889,hug,,,iFLYTEK,hug_14.wav,,17.2285
2890,hug,,,iFLYTEK,hug_67.wav,,17.594920634920634
2891,hug,,,iFLYTEK,hug_73.wav,,24.3221875
2892,hug,,,iFLYTEK,hug_98.wav,,24.768
2893,hug,,,iFLYTEK,hug_141.wav,,15.836
2894,hug,,,iFLYTEK,hug_155.wav,,15.9289375
2895,hug,,,iFLYTEK,hug_154.wav,,15.2903125
2896,hug,,,iFLYTEK,hug_140.wav,,23.963
2897,hug,,,iFLYTEK,hug_99.wav,,17.13
2898,hug,,,iFLYTEK,hug_72.wav,,19.3415
2899,hug,,,iFLYTEK,hug_66.wav,,15.0574375
2900,hug,,,iFLYTEK,hug_58.wav,,15.5921875
2901,hug,,,iFLYTEK,hug_70.wav,,16.450625
2902,hug,,,iFLYTEK,hug_64.wav,,17.13
2903,hug,,,iFLYTEK,hug_156.wav,,20.6425625
2904,hug,,,iFLYTEK,hug_142.wav,,16.4390625
2905,hug,,,iFLYTEK,hug_143.wav,,15.818
2906,hug,,,iFLYTEK,hug_157.wav,,17.594920634920634
2907,hug,,,iFLYTEK,hug_65.wav,,18.006375
2908,hug,,,iFLYTEK,hug_71.wav,,16.457142857142856
2909,hug,,,iFLYTEK,hug_59.wav,,16.0101875
2910,hug,,,iFLYTEK,hug_75.wav,,18.772625
2911,hug,,,iFLYTEK,hug_61.wav,,26.4846875
2912,hug,,,iFLYTEK,hug_49.wav,,16.2233125
2913,hug,,,iFLYTEK,hug_153.wav,,31.13725
2914,hug,,,iFLYTEK,hug_147.wav,,16.010125
2915,hug,,,iFLYTEK,hug_146.wav,,15.38325
2916,hug,,,iFLYTEK,hug_152.wav,,16.65
2917,hug,,,iFLYTEK,hug_48.wav,,25.588375
2918,hug,,,iFLYTEK,hug_60.wav,,16.2233125
2919,hug,,,iFLYTEK,hug_74.wav,,16.223375
2920,hug,,,iFLYTEK,hug_62.wav,,17.4723125
2921,hug,,,iFLYTEK,hug_76.wav,,18.0411875
2922,hug,,,iFLYTEK,hug_89.wav,,17.856125
2923,hug,,,iFLYTEK,hug_144.wav,,22.476875
2924,hug,,,iFLYTEK,hug_150.wav,,24.4854375
2925,hug,,,iFLYTEK,hug_151.wav,,20.6425
2926,hug,,,iFLYTEK,hug_145.wav,,21.2810625
2927,hug,,,iFLYTEK,hug_88.wav,,15.766375
2928,hug,,,iFLYTEK,hug_77.wav,,15.685125
2929,hug,,,iFLYTEK,hug_63.wav,,18.772625
2930,diaper,,,iFLYTEK,diaper_76.wav,,17.611625
2931,diaper,,,iFLYTEK,diaper_62.wav,,16.1088125
2932,diaper,,,iFLYTEK,diaper_89.wav,,19.2718125
2933,diaper,,,iFLYTEK,diaper_107.wav,,13.845215419501134
2934,diaper,,,iFLYTEK,diaper_113.wav,,14.223650793650794
2935,diaper,,,iFLYTEK,diaper_112.wav,,16.266
2936,diaper,,,iFLYTEK,diaper_106.wav,,17.72775
2937,diaper,,,iFLYTEK,diaper_88.wav,,19.5505
2938,diaper,,,iFLYTEK,diaper_63.wav,,16.055875
2939,diaper,,,iFLYTEK,diaper_77.wav,,7.4233125
2940,diaper,,,iFLYTEK,diaper_49.wav,,16.4158125
2941,diaper,,,iFLYTEK,diaper_61.wav,,16.863375
2942,diaper,,,iFLYTEK,diaper_75.wav,,19.271875
2943,diaper,,,iFLYTEK,diaper_110.wav,,17.3678125
2944,diaper,,,iFLYTEK,diaper_104.wav,,15.8883125
2945,diaper,,,iFLYTEK,diaper_105.wav,,16.2446875
2946,diaper,,,iFLYTEK,diaper_111.wav,,15.563174603174604
2947,diaper,,,iFLYTEK,diaper_74.wav,,15.6734375
2948,diaper,,,iFLYTEK,diaper_60.wav,,15.84013605442177
2949,diaper,,,iFLYTEK,diaper_48.wav,,15.338299319727891
2950,diaper,,,iFLYTEK,diaper_8.wav,,7.423375
2951,diaper,,,iFLYTEK,diaper_64.wav,,20.28
2952,diaper,,,iFLYTEK,diaper_70.wav,,14.566167800453515
2953,diaper,,,iFLYTEK,diaper_58.wav,,16.0210625
2954,diaper,,,iFLYTEK,diaper_129.wav,,15.5683125
2955,diaper,,,iFLYTEK,diaper_115.wav,,19.5505
2956,diaper,,,iFLYTEK,diaper_101.wav,,16.97
2957,diaper,,,iFLYTEK,diaper_100.wav,,15.475375
2958,diaper,,,iFLYTEK,diaper_114.wav,,16.33
2959,diaper,,,iFLYTEK,diaper_128.wav,,16.904126984126986
2960,diaper,,,iFLYTEK,diaper_59.wav,,15.552
2961,diaper,,,iFLYTEK,diaper_71.wav,,15.7433125
2962,diaper,,,iFLYTEK,diaper_65.wav,,17.611625
2963,diaper,,,iFLYTEK,diaper_9.wav,,20.6650625
2964,diaper,,,iFLYTEK,diaper_73.wav,,17.513650793650793
2965,diaper,,,iFLYTEK,diaper_67.wav,,14.566167800453515
2966,diaper,,,iFLYTEK,diaper_98.wav,,17.7276875
2967,diaper,,,iFLYTEK,diaper_102.wav,,16.055875
2968,diaper,,,iFLYTEK,diaper_116.wav,,13.650408163265306
2969,diaper,,,iFLYTEK,diaper_117.wav,,20.6650625
2970,diaper,,,iFLYTEK,diaper_103.wav,,15.103492063492064
2971,diaper,,,iFLYTEK,diaper_99.wav,,14.223673469387755
2972,diaper,,,iFLYTEK,diaper_66.wav,,15.289625
2973,diaper,,,iFLYTEK,diaper_72.wav,,15.615215419501133
2974,diaper,,,iFLYTEK,diaper_29.wav,,8.057732426303854
2975,diaper,,,iFLYTEK,diaper_15.wav,,15.840113378684807
2976,diaper,,,iFLYTEK,diaper_14.wav,,17.0233125
2977,diaper,,,iFLYTEK,diaper_28.wav,,15.56825
2978,diaper,,,iFLYTEK,diaper_16.wav,,18.296625
2979,diaper,,,iFLYTEK,diaper_17.wav,,15.754489795918367
2980,diaper,,,iFLYTEK,diaper_13.wav,,15.552
2981,diaper,,,iFLYTEK,diaper_12.wav,,15.88175
2982,diaper,,,iFLYTEK,diaper_10.wav,,16.8633125
2983,diaper,,,iFLYTEK,diaper_38.wav,,18.610125
2984,diaper,,,iFLYTEK,diaper_39.wav,,20.28
2985,diaper,,,iFLYTEK,diaper_11.wav,,15.338299319727891
2986,diaper,,,iFLYTEK,diaper_34.wav,,15.9978125
2987,diaper,,,iFLYTEK,diaper_20.wav,,15.2548125
2988,diaper,,,iFLYTEK,diaper_21.wav,,18.6100625
2989,diaper,,,iFLYTEK,diaper_35.wav,,15.563174603174604
2990,diaper,,,iFLYTEK,diaper_23.wav,,28.57469387755102
2991,diaper,,,iFLYTEK,diaper_37.wav,,16.2446875
2992,diaper,,,iFLYTEK,diaper_36.wav,,18.192125
2993,diaper,,,iFLYTEK,diaper_22.wav,,16.063375
2994,diaper,,,iFLYTEK,diaper_26.wav,,17.5419375
2995,diaper,,,iFLYTEK,diaper_32.wav,,19.1786875
2996,diaper,,,iFLYTEK,diaper_33.wav,,16.33
2997,diaper,,,iFLYTEK,diaper_27.wav,,15.475375
2998,diaper,,,iFLYTEK,diaper_31.wav,,15.725714285714286
2999,diaper,,,iFLYTEK,diaper_25.wav,,15.754512471655328
3000,diaper,,,iFLYTEK,diaper_19.wav,,21.9073125
3001,diaper,,,iFLYTEK,diaper_18.wav,,15.1161875
3002,diaper,,,iFLYTEK,diaper_24.wav,,15.743375
3003,diaper,,,iFLYTEK,diaper_30.wav,,16.426
3004,diaper,,,iFLYTEK,diaper_7.wav,,17.5543125
3005,diaper,,,iFLYTEK,diaper_57.wav,,17.023375
3006,diaper,,,iFLYTEK,diaper_43.wav,,16.426
3007,diaper,,,iFLYTEK,diaper_94.wav,,16.5086875
3008,diaper,,,iFLYTEK,diaper_80.wav,,17.5543125
3009,diaper,,,iFLYTEK,diaper_126.wav,,14.935532879818593
3010,diaper,,,iFLYTEK,diaper_132.wav,,15.103492063492064
3011,diaper,,,iFLYTEK,diaper_133.wav,,19.829125
3012,diaper,,,iFLYTEK,diaper_127.wav,,16.0210625
3013,diaper,,,iFLYTEK,diaper_81.wav,,13.650385487528345
3014,diaper,,,iFLYTEK,diaper_95.wav,,20.208
3015,diaper,,,iFLYTEK,diaper_42.wav,,15.9978125
3016,diaper,,,iFLYTEK,diaper_56.wav,,15.289625
3017,diaper,,,iFLYTEK,diaper_6.wav,,14.935532879818593
3018,diaper,,,iFLYTEK,diaper_4.wav,,15.1161875
3019,diaper,,,iFLYTEK,diaper_68.wav,,14.97827664399093
3020,diaper,,,iFLYTEK,diaper_40.wav,,16.0633125
3021,diaper,,,iFLYTEK,diaper_54.wav,,16.944761904761904
3022,diaper,,,iFLYTEK,diaper_83.wav,,8.057732426303854
3023,diaper,,,iFLYTEK,diaper_97.wav,,14.978299319727892
3024,diaper,,,iFLYTEK,diaper_131.wav,,17.513650793650793
3025,diaper,,,iFLYTEK,diaper_125.wav,,16.266
3026,diaper,,,iFLYTEK,diaper_119.wav,,17.2400625
3027,diaper,,,iFLYTEK,diaper_118.wav,,17.542
3028,diaper,,,iFLYTEK,diaper_124.wav,,17.3678125
3029,diaper,,,iFLYTEK,diaper_130.wav,,16.132125
3030,diaper,,,iFLYTEK,diaper_96.wav,,16.5086875
3031,diaper,,,iFLYTEK,diaper_82.wav,,14.8484375
3032,diaper,,,iFLYTEK,diaper_55.wav,,13.845215419501134
3033,diaper,,,iFLYTEK,diaper_41.wav,,15.6735
3034,diaper,,,iFLYTEK,diaper_69.wav,,16.6286875
3035,diaper,,,iFLYTEK,diaper_5.wav,,18.296625
3036,diaper,,,iFLYTEK,diaper_1.wav,,15.88175
3037,diaper,,,iFLYTEK,diaper_45.wav,,20.208
3038,diaper,,,iFLYTEK,diaper_51.wav,,14.871609977324264
3039,diaper,,,iFLYTEK,diaper_79.wav,,16.97
3040,diaper,,,iFLYTEK,diaper_86.wav,,28.57467120181406
3041,diaper,,,iFLYTEK,diaper_92.wav,,16.6286875
3042,diaper,,,iFLYTEK,diaper_108.wav,,15.725714285714286
3043,diaper,,,iFLYTEK,diaper_120.wav,,16.108875
3044,diaper,,,iFLYTEK,diaper_121.wav,,21.9073125
3045,diaper,,,iFLYTEK,diaper_109.wav,,18.192125
3046,diaper,,,iFLYTEK,diaper_93.wav,,15.88825
3047,diaper,,,iFLYTEK,diaper_87.wav,,19.1786875
3048,diaper,,,iFLYTEK,diaper_78.wav,,17.72775
3049,diaper,,,iFLYTEK,diaper_50.wav,,16.904126984126986
3050,diaper,,,iFLYTEK,diaper_44.wav,,16.01047619047619
3051,diaper,,,iFLYTEK,diaper_0.wav,,15.615192743764172
3052,diaper,,,iFLYTEK,diaper_2.wav,,16.1320625
3053,diaper,,,iFLYTEK,diaper_52.wav,,17.7276875
3054,diaper,,,iFLYTEK,diaper_46.wav,,14.8484375
3055,diaper,,,iFLYTEK,diaper_91.wav,,15.2548125
3056,diaper,,,iFLYTEK,diaper_85.wav,,16.944761904761904
3057,diaper,,,iFLYTEK,diaper_123.wav,,14.637142857142857
3058,diaper,,,iFLYTEK,diaper_122.wav,,19.829125
3059,diaper,,,iFLYTEK,diaper_84.wav,,14.871609977324264
3060,diaper,,,iFLYTEK,diaper_90.wav,,16.4158125
3061,diaper,,,iFLYTEK,diaper_47.wav,,17.240125
3062,diaper,,,iFLYTEK,diaper_53.wav,,14.637165532879818
3063,diaper,,,iFLYTEK,diaper_3.wav,,16.01047619047619
3064,hungry,,,iFLYTEK,hungry_138.wav,,18.47075
3065,hungry,,,iFLYTEK,hungry_110.wav,,17.5949375
3066,hungry,,,iFLYTEK,hungry_104.wav,,18.1225
3067,hungry,,,iFLYTEK,hungry_80.wav,,19.4766875
3068,hungry,,,iFLYTEK,hungry_94.wav,,15.3715625
3069,hungry,,,iFLYTEK,hungry_43.wav,,16.4970625
3070,hungry,,,iFLYTEK,hungry_57.wav,,20.630875
3071,hungry,,,iFLYTEK,hungry_56.wav,,21.728
3072,hungry,,,iFLYTEK,hungry_42.wav,,16.6944375
3073,hungry,,,iFLYTEK,hungry_95.wav,,15.946
3074,hungry,,,iFLYTEK,hungry_81.wav,,15.626
3075,hungry,,,iFLYTEK,hungry_105.wav,,15.370875
3076,hungry,,,iFLYTEK,hungry_111.wav,,16.1023125
3077,hungry,,,iFLYTEK,hungry_139.wav,,26.97
3078,hungry,,,iFLYTEK,hungry_107.wav,,20.491625
3079,hungry,,,iFLYTEK,hungry_113.wav,,29.3966875
3080,hungry,,,iFLYTEK,hungry_97.wav,,15.626
3081,hungry,,,iFLYTEK,hungry_83.wav,,20.596125
3082,hungry,,,iFLYTEK,hungry_54.wav,,14.98775
3083,hungry,,,iFLYTEK,hungry_40.wav,,19.7943125
3084,hungry,,,iFLYTEK,hungry_68.wav,,17.588375
3085,hungry,,,iFLYTEK,hungry_69.wav,,16.613125
3086,hungry,,,iFLYTEK,hungry_41.wav,,15.2555
3087,hungry,,,iFLYTEK,hungry_55.wav,,16.102375
3088,hungry,,,iFLYTEK,hungry_82.wav,,17.5949375
3089,hungry,,,iFLYTEK,hungry_96.wav,,15.4064375
3090,hungry,,,iFLYTEK,hungry_112.wav,,19.4466875
3091,hungry,,,iFLYTEK,hungry_106.wav,,15.557375
3092,hungry,,,iFLYTEK,hungry_102.wav,,15.3135
3093,hungry,,,iFLYTEK,hungry_116.wav,,16.063375
3094,hungry,,,iFLYTEK,hungry_92.wav,,15.3948125
3095,hungry,,,iFLYTEK,hungry_86.wav,,15.4296875
3096,hungry,,,iFLYTEK,hungry_79.wav,,15.3135625
3097,hungry,,,iFLYTEK,hungry_51.wav,,17.147936507936507
3098,hungry,,,iFLYTEK,hungry_45.wav,,20.3631875
3099,hungry,,,iFLYTEK,hungry_44.wav,,15.583375
3100,hungry,,,iFLYTEK,hungry_50.wav,,15.9246875
3101,hungry,,,iFLYTEK,hungry_78.wav,,16.94475
3102,hungry,,,iFLYTEK,hungry_87.wav,,16.4310625
3103,hungry,,,iFLYTEK,hungry_93.wav,,19.3995625
3104,hungry,,,iFLYTEK,hungry_117.wav,,29.3966875
3105,hungry,,,iFLYTEK,hungry_103.wav,,15.3128125
3106,hungry,,,iFLYTEK,hungry_115.wav,,15.371625
3107,hungry,,,iFLYTEK,hungry_101.wav,,15.266375
3108,hungry,,,iFLYTEK,hungry_129.wav,,17.10730158730159
3109,hungry,,,iFLYTEK,hungry_85.wav,,18.8586875
3110,hungry,,,iFLYTEK,hungry_91.wav,,20.6309375
3111,hungry,,,iFLYTEK,hungry_46.wav,,24.41575
3112,hungry,,,iFLYTEK,hungry_52.wav,,17.96
3113,hungry,,,iFLYTEK,hungry_53.wav,,15.946
3114,hungry,,,iFLYTEK,hungry_47.wav,,19.4766875
3115,hungry,,,iFLYTEK,hungry_90.wav,,20.159375
3116,hungry,,,iFLYTEK,hungry_84.wav,,15.9165625
3117,hungry,,,iFLYTEK,hungry_128.wav,,16.4165625
3118,hungry,,,iFLYTEK,hungry_100.wav,,22.335375
3119,hungry,,,iFLYTEK,hungry_114.wav,,17.96
3120,hungry,,,iFLYTEK,hungry_20.wav,,15.6154375
3121,hungry,,,iFLYTEK,hungry_34.wav,,19.3995625
3122,hungry,,,iFLYTEK,hungry_7.wav,,15.615375
3123,hungry,,,iFLYTEK,hungry_6.wav,,16.903375
3124,hungry,,,iFLYTEK,hungry_35.wav,,15.3831875
3125,hungry,,,iFLYTEK,hungry_21.wav,,16.1726875
3126,hungry,,,iFLYTEK,hungry_158.wav,,17.39174603174603
3127,hungry,,,iFLYTEK,hungry_37.wav,,16.4165
3128,hungry,,,iFLYTEK,hungry_23.wav,,15.2664375
3129,hungry,,,iFLYTEK,hungry_4.wav,,26.9699375
3130,hungry,,,iFLYTEK,hungry_5.wav,,19.7943125
3131,hungry,,,iFLYTEK,hungry_22.wav,,18.1224375
3132,hungry,,,iFLYTEK,hungry_36.wav,,16.6944375
3133,hungry,,,iFLYTEK,hungry_159.wav,,24.4158125
3134,hungry,,,iFLYTEK,hungry_149.wav,,20.4915625
3135,hungry,,,iFLYTEK,hungry_32.wav,,15.7433125
3136,hungry,,,iFLYTEK,hungry_26.wav,,21.728
3137,hungry,,,iFLYTEK,hungry_1.wav,,16.845375
3138,hungry,,,iFLYTEK,hungry_0.wav,,15.38325
3139,hungry,,,iFLYTEK,hungry_27.wav,,23.106
3140,hungry,,,iFLYTEK,hungry_33.wav,,23.071375
3141,hungry,,,iFLYTEK,hungry_148.wav,,18.8586875
3142,hungry,,,iFLYTEK,hungry_19.wav,,16.0914375
3143,hungry,,,iFLYTEK,hungry_25.wav,,16.6131875
3144,hungry,,,iFLYTEK,hungry_31.wav,,15.5833125
3145,hungry,,,iFLYTEK,hungry_2.wav,,15.743375
3146,hungry,,,iFLYTEK,hungry_3.wav,,15.19675
3147,hungry,,,iFLYTEK,hungry_30.wav,,16.0914375
3148,hungry,,,iFLYTEK,hungry_24.wav,,15.684375
3149,hungry,,,iFLYTEK,hungry_18.wav,,16.431
3150,hungry,,,iFLYTEK,hungry_152.wav,,17.5886875
3151,hungry,,,iFLYTEK,hungry_146.wav,,19.4466875
3152,hungry,,,iFLYTEK,hungry_15.wav,,18.2450625
3153,hungry,,,iFLYTEK,hungry_29.wav,,15.3709375
3154,hungry,,,iFLYTEK,hungry_28.wav,,16.0633125
3155,hungry,,,iFLYTEK,hungry_14.wav,,16.33525
3156,hungry,,,iFLYTEK,hungry_147.wav,,15.312875
3157,hungry,,,iFLYTEK,hungry_153.wav,,16.9034375
3158,hungry,,,iFLYTEK,hungry_145.wav,,15.4064375
3159,hungry,,,iFLYTEK,hungry_151.wav,,16.1726875
3160,hungry,,,iFLYTEK,hungry_16.wav,,17.147936507936507
3161,hungry,,,iFLYTEK,hungry_17.wav,,18.912
3162,hungry,,,iFLYTEK,hungry_150.wav,,16.845375
3163,hungry,,,iFLYTEK,hungry_144.wav,,19.620125
3164,hungry,,,iFLYTEK,hungry_140.wav,,16.33525
3165,hungry,,,iFLYTEK,hungry_154.wav,,15.348375
3166,hungry,,,iFLYTEK,hungry_13.wav,,15.765625
3167,hungry,,,iFLYTEK,hungry_8.wav,,15.4446875
3168,hungry,,,iFLYTEK,hungry_9.wav,,21.9776875
3169,hungry,,,iFLYTEK,hungry_12.wav,,15.3360625
3170,hungry,,,iFLYTEK,hungry_155.wav,,15.348375
3171,hungry,,,iFLYTEK,hungry_141.wav,,25.715375
3172,hungry,,,iFLYTEK,hungry_157.wav,,26.474625
3173,hungry,,,iFLYTEK,hungry_143.wav,,18.245125
3174,hungry,,,iFLYTEK,hungry_38.wav,,15.5573125
3175,hungry,,,iFLYTEK,hungry_10.wav,,20.3631875
3176,hungry,,,iFLYTEK,hungry_11.wav,,23.106
3177,hungry,,,iFLYTEK,hungry_39.wav,,15.765625
3178,hungry,,,iFLYTEK,hungry_142.wav,,16.457142857142856
3179,hungry,,,iFLYTEK,hungry_156.wav,,21.977625
3180,hungry,,,iFLYTEK,hungry_119.wav,,16.9448125
